priority_rank,content_id,client_id,rf_score,impressions_90d,days_since_last_update,avg_position,reason_code,recommended_action
26451,content_b2d55d6a2b8b,client_8527a891e2,0.25840065294691206,3,8,31.7,low_volume_deep_serp,monitor_or_prune
26452,content_053a6bf871d0,client_d4735e3a26,0.2583946225777859,5,20,8.2,striking_distance_ctr_gap,title_meta_ctr_rewrite
26453,content_c88eb525a34a,client_19581e27de,0.2583861491585313,3279,22,33.2,low_volume_deep_serp,monitor_or_prune
26454,content_67a8646a7b6e,client_8527a891e2,0.25835232275861036,4,104,10.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
26455,content_7018b8ebc6ee,client_f369cb89fc,0.2583402076947581,4,20,5.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
26456,content_0527b708fdec,client_19581e27de,0.25831218947333184,599,104,55.8,low_volume_deep_serp,monitor_or_prune
26457,content_698229e95cb4,client_19581e27de,0.25831218947333184,454,104,58.2,low_volume_deep_serp,monitor_or_prune
26458,content_43b5d0a02709,client_19581e27de,0.25831218947333184,466,104,54.5,low_volume_deep_serp,monitor_or_prune
26459,content_b93735bb4daf,client_19581e27de,0.25831218947333184,544,104,49.3,low_volume_deep_serp,monitor_or_prune
26460,content_beac3fc3ee9c,client_19581e27de,0.25831218947333184,523,104,61.7,low_volume_deep_serp,monitor_or_prune
26461,content_eab4142cdd9c,client_19581e27de,0.25831218947333184,338,104,51.1,low_volume_deep_serp,monitor_or_prune
26462,content_c389b4997335,client_19581e27de,0.25831218947333184,387,104,48.8,low_volume_deep_serp,monitor_or_prune
26463,content_7a19883e6c0f,client_19581e27de,0.25831218947333184,420,104,61.1,low_volume_deep_serp,monitor_or_prune
26464,content_2361affb411b,client_19581e27de,0.25831218947333184,653,104,54.9,low_volume_deep_serp,monitor_or_prune
26465,content_ec3b9c19319c,client_19581e27de,0.25831218947333184,407,104,60.8,low_volume_deep_serp,monitor_or_prune
26466,content_e263bd5d0081,client_19581e27de,0.25831218947333184,365,104,65.0,low_volume_deep_serp,monitor_or_prune
26467,content_2d49bd40ed2d,client_19581e27de,0.25831218947333184,324,104,53.3,low_volume_deep_serp,monitor_or_prune
26468,content_69e7b52bb908,client_19581e27de,0.25831218947333184,323,104,61.1,low_volume_deep_serp,monitor_or_prune
26469,content_32ade248c69e,client_19581e27de,0.25831218947333184,385,104,49.2,low_volume_deep_serp,monitor_or_prune
26470,content_9d0d14679004,client_19581e27de,0.25831218947333184,737,104,59.6,low_volume_deep_serp,monitor_or_prune
26471,content_e030bed77271,client_2c624232cd,0.2582134607718893,428,11,27.1,low_volume_deep_serp,monitor_or_prune
26472,content_17eac92944c0,client_624b60c58c,0.2581858460515218,2,8,6.5,striking_distance_ctr_gap,title_meta_ctr_rewrite
26473,content_ef89d49311ae,client_624b60c58c,0.25814220413037686,2,105,8.5,striking_distance_ctr_gap,title_meta_ctr_rewrite
26474,content_29e0a52ad77a,client_8527a891e2,0.2581352660667339,4,20,5.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
26475,content_8409c4fc0ce6,client_e629fa6598,0.25813513250859965,1097,20,51.7,low_volume_deep_serp,monitor_or_prune
26476,content_83e19a9ce479,client_4e07408562,0.25810064737918753,483,104,54.1,low_volume_deep_serp,monitor_or_prune
26477,content_3be7fafe70b1,client_8527a891e2,0.25806646606753775,1,8,18.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
26478,content_8d1dea6a0cd4,client_2c624232cd,0.2580501233328221,261,11,21.8,low_volume_deep_serp,monitor_or_prune
26479,content_73eab05bf72e,client_19581e27de,0.2579936557806541,126,22,33.9,low_volume_deep_serp,monitor_or_prune
26480,content_e6ac4ef9f617,client_4e07408562,0.25796244731993057,2398,104,55.9,low_volume_deep_serp,monitor_or_prune
26481,content_74bb05d20f93,client_4e07408562,0.25791644506710015,944,104,64.4,low_volume_deep_serp,monitor_or_prune
26482,content_c4f304d338db,client_d4735e3a26,0.25772596804971615,6,20,7.2,low_volume_deep_serp,monitor_or_prune
26483,content_d855229c3b74,client_19581e27de,0.25766977701132715,118,22,35.1,low_volume_deep_serp,monitor_or_prune
26484,content_a1df6b53ac4d,client_d59eced1de,0.2576183018697077,1,104,6.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
26485,content_3abc6a7582b7,client_19581e27de,0.257586098399166,32,22,38.1,low_volume_deep_serp,monitor_or_prune
26486,content_6cb62b0178a7,client_8527a891e2,0.2574959712743694,1,8,2.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
26487,content_bad0e205d2e7,client_19581e27de,0.25741455818619113,964,22,31.2,low_volume_deep_serp,monitor_or_prune
26488,content_c89743570f09,client_9f14025af0,0.2573951761392015,1,151,8.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
26489,content_e70b7c3849dc,client_f369cb89fc,0.25736087061888313,1,8,19.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
26490,content_d25a099b3726,client_19581e27de,0.2572747097912589,202,305,64.5,low_volume_deep_serp,monitor_or_prune
26491,content_ccafa91687f5,client_19581e27de,0.25727218943931573,2769,22,32.9,low_volume_deep_serp,monitor_or_prune
26492,content_7ec48009a9f2,client_e629fa6598,0.2572167880801946,357,20,36.4,low_volume_deep_serp,monitor_or_prune
26493,content_894e06751cee,client_e629fa6598,0.257208438561688,23,22,33.5,low_volume_deep_serp,monitor_or_prune
26494,content_a3151bceaa87,client_19581e27de,0.2571475092650331,300,22,31.2,low_volume_deep_serp,monitor_or_prune
26495,content_89ea3b15dd9e,client_2c624232cd,0.25712558830197907,474,11,23.8,low_volume_deep_serp,monitor_or_prune
26496,content_11af7b35c788,client_19581e27de,0.25702572504374815,450,22,30.9,low_volume_deep_serp,monitor_or_prune
26497,content_b8d3e0ffaf08,client_e629fa6598,0.25697350906839556,1,104,22.0,low_volume_deep_serp,monitor_or_prune
26498,content_1712d0a66030,client_e629fa6598,0.25687755382625327,100,20,60.1,low_volume_deep_serp,monitor_or_prune
26499,content_861b84433ed6,client_19581e27de,0.25677245784035907,514,104,42.4,low_volume_deep_serp,monitor_or_prune
26500,content_082ad8502566,client_19581e27de,0.25677245784035907,370,104,40.6,low_volume_deep_serp,monitor_or_prune
26501,content_452c25d5ed2e,client_19581e27de,0.25677245784035907,359,104,43.8,low_volume_deep_serp,monitor_or_prune
26502,content_d386f76378ad,client_19581e27de,0.2567424665199717,233,104,44.8,low_volume_deep_serp,monitor_or_prune
26503,content_e4f1f49e5395,client_19581e27de,0.2567424665199717,228,104,44.1,low_volume_deep_serp,monitor_or_prune
26504,content_fbc28af64aca,client_19581e27de,0.2567424665199717,235,104,45.0,low_volume_deep_serp,monitor_or_prune
26505,content_d621936f58fa,client_19581e27de,0.256729870677404,163,104,46.6,low_volume_deep_serp,monitor_or_prune
26506,content_2930812e9837,client_8722616204,0.256576705778124,5,20,5.4,striking_distance_ctr_gap,title_meta_ctr_rewrite
26507,content_deb6f96b4d2a,client_4ec9599fc2,0.25656126623173814,1,20,4.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
26508,content_c87a024f1015,client_2c624232cd,0.25647669193577877,188,11,34.6,low_volume_deep_serp,monitor_or_prune
26509,content_9efe6bb0b860,client_2c624232cd,0.25646318061752676,66,22,30.8,low_volume_deep_serp,monitor_or_prune
26510,content_5fdd3001da55,client_4e07408562,0.2564019505222509,376,104,47.3,low_volume_deep_serp,monitor_or_prune
26511,content_f999a402c263,client_2c624232cd,0.2563469017480121,165,11,39.1,low_volume_deep_serp,monitor_or_prune
26512,content_06c54a922426,client_8722616204,0.2563175669179804,1,8,1.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
26513,content_79d69f0237c6,client_8527a891e2,0.25615318456195335,4,20,15.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
26514,content_6145940db285,client_2c624232cd,0.2561187126591381,83,22,74.9,low_volume_deep_serp,monitor_or_prune
26515,content_7b4e68b406b8,client_d4735e3a26,0.256020569955268,4,211,6.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
26516,content_757b44d10807,client_19581e27de,0.25601607131025444,137,22,34.8,low_volume_deep_serp,monitor_or_prune
26517,content_2f4d4614a577,client_f369cb89fc,0.2558911349357658,1,8,3.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
26518,content_e29a758c8e12,client_8527a891e2,0.25572614376541813,5,20,4.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
26519,content_397c3fd4ec98,client_9f14025af0,0.2557082014782059,4,20,6.8,low_volume_deep_serp,monitor_or_prune
26520,content_64fbb70a9c18,client_e629fa6598,0.25567466444414894,1,104,49.0,low_volume_deep_serp,monitor_or_prune
26521,content_a33686b000cb,client_2c624232cd,0.25557831517003016,811,11,24.2,low_volume_deep_serp,monitor_or_prune
26522,content_0c91d55bac41,client_19581e27de,0.25544792681264317,169,104,45.1,low_volume_deep_serp,monitor_or_prune
26523,content_48cd6fd528ed,client_bbb965ab0c,0.25543773402763653,4,8,4.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
26524,content_cad1b1039894,client_19581e27de,0.25539508862146215,50,22,47.1,low_volume_deep_serp,monitor_or_prune
26525,content_f847d7687414,client_19581e27de,0.25539508862146215,22,22,45.7,low_volume_deep_serp,monitor_or_prune
26526,content_200d48740ee3,client_19581e27de,0.25539508862146215,42,22,44.5,low_volume_deep_serp,monitor_or_prune
26527,content_dc5dc77851b0,client_19581e27de,0.25539508862146215,22,22,45.8,low_volume_deep_serp,monitor_or_prune
26528,content_f0157541ec12,client_19581e27de,0.25539508862146215,40,22,48.9,low_volume_deep_serp,monitor_or_prune
26529,content_7a82fa0b634e,client_e629fa6598,0.25539508862146215,41,22,58.2,low_volume_deep_serp,monitor_or_prune
26530,content_47c5b4388d82,client_19581e27de,0.25539508862146215,53,22,50.0,low_volume_deep_serp,monitor_or_prune
26531,content_9748c5853fe6,client_e629fa6598,0.25539508862146215,47,22,43.3,low_volume_deep_serp,monitor_or_prune
26532,content_591d3186283c,client_19581e27de,0.25539508862146215,41,22,45.9,low_volume_deep_serp,monitor_or_prune
26533,content_8f49fe8a0560,client_19581e27de,0.25539508862146215,38,22,42.5,low_volume_deep_serp,monitor_or_prune
26534,content_2368ea791e5d,client_19581e27de,0.25539508862146215,24,22,51.8,low_volume_deep_serp,monitor_or_prune
26535,content_9e3ab617e012,client_19581e27de,0.25539508862146215,42,22,46.2,low_volume_deep_serp,monitor_or_prune
26536,content_886459294dd0,client_19581e27de,0.25537269485491937,1033,22,30.8,low_volume_deep_serp,monitor_or_prune
26537,content_4b85c5db76e5,client_19581e27de,0.2553589764393237,521,22,28.8,low_volume_deep_serp,monitor_or_prune
26538,content_e048a3418884,client_4ec9599fc2,0.25525717519752555,148,20,35.3,low_volume_deep_serp,monitor_or_prune
26539,content_cbd50367aea3,client_d4735e3a26,0.25518312091980905,6,20,5.8,low_volume_deep_serp,monitor_or_prune
26540,content_7ba9b154acf6,client_19581e27de,0.25516199079452034,71,22,48.6,low_volume_deep_serp,monitor_or_prune
26541,content_3b6a4a9b18b8,client_19581e27de,0.25516199079452034,71,22,63.9,low_volume_deep_serp,monitor_or_prune
26542,content_6b6e8c703672,client_19581e27de,0.25516199079452034,59,22,55.4,low_volume_deep_serp,monitor_or_prune
26543,content_72348d55e12c,client_e629fa6598,0.25516199079452034,62,22,52.1,low_volume_deep_serp,monitor_or_prune
26544,content_197679a013a7,client_19581e27de,0.25516199079452034,57,22,40.4,low_volume_deep_serp,monitor_or_prune
26545,content_fbacd3ddd032,client_d4735e3a26,0.2550830034538574,6,20,4.0,low_volume_deep_serp,monitor_or_prune
26546,content_0ed0258bfcb2,client_19581e27de,0.25507319108382054,888,22,31.2,low_volume_deep_serp,monitor_or_prune
26547,content_62bc2e4ceea3,client_d4735e3a26,0.2550602213614131,6,20,3.0,low_volume_deep_serp,monitor_or_prune
26548,content_d9e5b5139f21,client_e629fa6598,0.25493888490632693,196,20,54.0,low_volume_deep_serp,monitor_or_prune
26549,content_a6ca3fb6bc46,client_2c624232cd,0.2549275650524936,31,22,31.5,low_volume_deep_serp,monitor_or_prune
26550,content_75f31b68c0ac,client_19581e27de,0.2547079532037171,152,22,32.8,low_volume_deep_serp,monitor_or_prune
26551,content_141704f4d910,client_e29c9c180c,0.2547035127425734,6,20,1.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
26552,content_37eb314922e6,client_d029fa3a95,0.2546234543746532,3,8,46.0,low_volume_deep_serp,monitor_or_prune
26553,content_f2472c5ec828,client_19581e27de,0.2545047720591109,48,22,32.1,low_volume_deep_serp,monitor_or_prune
26554,content_aa1240711f50,client_2c624232cd,0.25444348328494554,495,11,37.0,low_volume_deep_serp,monitor_or_prune
26555,content_e9486fd331b9,client_8722616204,0.25440196878221355,4,104,6.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
26556,content_e87db0076519,client_d4735e3a26,0.2543890340034346,4,20,4.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
26557,content_edf7ddfbc3de,client_4ec9599fc2,0.25437265917651714,488,20,34.4,low_volume_deep_serp,monitor_or_prune
26558,content_55f8a29e2850,client_f369cb89fc,0.2543320820991679,4,8,3.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
26559,content_7e1288c8c5d4,client_19581e27de,0.2543045432565859,292,20,63.4,low_volume_deep_serp,monitor_or_prune
26560,content_3650f2a6c9e5,client_19581e27de,0.25428101274331083,78,22,36.2,low_volume_deep_serp,monitor_or_prune
26561,content_644ee94420b8,client_d4735e3a26,0.2542318943338825,6,20,8.7,low_volume_deep_serp,monitor_or_prune
26562,content_6e6ac85bb795,client_19581e27de,0.2542040223100344,37,22,38.8,low_volume_deep_serp,monitor_or_prune
26563,content_53b9097825a6,client_19581e27de,0.25415871412399155,590,22,30.0,low_volume_deep_serp,monitor_or_prune
26564,content_7fa278a3cfeb,client_8527a891e2,0.25414565037207015,2,20,1.5,striking_distance_ctr_gap,title_meta_ctr_rewrite
26565,content_6e2368caa550,client_e629fa6598,0.25410262368046715,223,20,54.6,low_volume_deep_serp,monitor_or_prune
26566,content_180bc8b20006,client_19581e27de,0.2540542243827991,299,22,31.6,low_volume_deep_serp,monitor_or_prune
26567,content_221f31c745f1,client_f74efabef1,0.2540241289853193,2,8,9.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
26568,content_ee8621197232,client_2c624232cd,0.2539663820140286,79,11,40.0,low_volume_deep_serp,monitor_or_prune
26569,content_fa3802369330,client_19581e27de,0.25387753916755523,1456,22,31.9,low_volume_deep_serp,monitor_or_prune
26570,content_2a1f8ed7b145,client_02d20bbd7e,0.2537377595032739,2,104,8.5,striking_distance_ctr_gap,title_meta_ctr_rewrite
26571,content_6e80c19e7c78,client_19581e27de,0.2537088031117391,88,22,38.3,low_volume_deep_serp,monitor_or_prune
26572,content_2aaf95ecd542,client_19581e27de,0.2536991952291108,190,104,54.7,low_volume_deep_serp,monitor_or_prune
26573,content_7ecc6be0a603,client_8527a891e2,0.2536781557964311,5,20,18.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
26574,content_c0056697354c,client_8527a891e2,0.2536781557964311,5,20,15.2,striking_distance_ctr_gap,title_meta_ctr_rewrite
26575,content_1904715400d4,client_8527a891e2,0.2536781557964311,5,20,17.2,striking_distance_ctr_gap,title_meta_ctr_rewrite
26576,content_7629d014eb08,client_e29c9c180c,0.25363190868035235,5,20,5.2,striking_distance_ctr_gap,title_meta_ctr_rewrite
26577,content_40fa9bc29e5b,client_624b60c58c,0.25354565063210077,1,8,10.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
26578,content_8efdf37a2776,client_e629fa6598,0.25353555905594527,171,20,42.4,low_volume_deep_serp,monitor_or_prune
26579,content_18f86253f055,client_19581e27de,0.2535041225062668,544,22,29.3,low_volume_deep_serp,monitor_or_prune
26580,content_f2675e9e3abf,client_4ec9599fc2,0.2534596104632421,1,104,8.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
26581,content_eecd7d70711c,client_2c624232cd,0.25338771394620374,79,22,68.2,low_volume_deep_serp,monitor_or_prune
26582,content_88768d29f0d9,client_e29c9c180c,0.25337174336429347,2,104,5.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
26583,content_02d395808566,client_19581e27de,0.253344770071296,20,22,42.2,low_volume_deep_serp,monitor_or_prune
26584,content_0e2f9175685f,client_19581e27de,0.2532650468363794,1482,22,32.9,low_volume_deep_serp,monitor_or_prune
26585,content_0645d6a4f8c9,client_f74efabef1,0.25319198187447695,2,8,13.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
26586,content_489ab4ec5aad,client_19581e27de,0.25317287362387136,451,22,28.8,low_volume_deep_serp,monitor_or_prune
26587,content_349dcc3424de,client_8527a891e2,0.25312823017506236,3,8,2.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
26588,content_9250fa378fe3,client_2c624232cd,0.25309201695228123,283,11,38.7,low_volume_deep_serp,monitor_or_prune
26589,content_2a5c32600c5e,client_19581e27de,0.2530865924726482,798,22,31.2,low_volume_deep_serp,monitor_or_prune
26590,content_3bb7a236a7a8,client_19581e27de,0.2530230758221366,1750,22,32.2,low_volume_deep_serp,monitor_or_prune
26591,content_d964111653a1,client_624b60c58c,0.25299931684177823,3,104,0.0,low_volume_deep_serp,monitor_or_prune
26592,content_563b77f191d7,client_19581e27de,0.2529072266415363,515,22,29.4,low_volume_deep_serp,monitor_or_prune
26593,content_91dfd1e6be68,client_19581e27de,0.2528495038356028,1696,22,31.6,low_volume_deep_serp,monitor_or_prune
26594,content_958684d32472,client_8722616204,0.2528177476438486,4,104,7.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
26595,content_6326d2f3bb96,client_19581e27de,0.2527663963798493,720,22,31.8,low_volume_deep_serp,monitor_or_prune
26596,content_1862bf241307,client_19581e27de,0.25262974878000677,924,22,30.3,low_volume_deep_serp,monitor_or_prune
26597,content_3aa75aa83ed3,client_19581e27de,0.2526234850434876,88,22,71.3,low_volume_deep_serp,monitor_or_prune
26598,content_ba8eab058e16,client_2c624232cd,0.25257796951170486,20,22,41.0,low_volume_deep_serp,monitor_or_prune
26599,content_00b467976cbd,client_4ec9599fc2,0.2525658708915437,1,104,10.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
26600,content_3176eb05f92b,client_2c624232cd,0.2523613248063674,73,22,68.3,low_volume_deep_serp,monitor_or_prune
26601,content_40e140ba2934,client_8722616204,0.25231503781002595,2,231,4.5,striking_distance_ctr_gap,title_meta_ctr_rewrite
26602,content_6f372f9e331f,client_e629fa6598,0.2522913077533506,2,20,0.0,low_volume_deep_serp,monitor_or_prune
26603,content_3f96bb15bf6a,client_19581e27de,0.25227768565594544,604,22,29.3,low_volume_deep_serp,monitor_or_prune
26604,content_fdd973f359d1,client_a88a7902cb,0.2522226776327105,5,28,6.2,striking_distance_ctr_gap,title_meta_ctr_rewrite
26605,content_e102455367e5,client_e629fa6598,0.25213160292019987,37,22,54.9,low_volume_deep_serp,monitor_or_prune
26606,content_df269d7923a1,client_19581e27de,0.25210731641475553,5520,22,39.0,low_volume_deep_serp,monitor_or_prune
26607,content_0f19b28b47d2,client_e29c9c180c,0.25208480338993366,5,20,49.2,low_volume_deep_serp,monitor_or_prune
26608,content_738128e60174,client_19581e27de,0.2520219221939486,1017,20,54.9,low_volume_deep_serp,monitor_or_prune
26609,content_dbd64dd95335,client_e629fa6598,0.2520158892857638,74,22,66.4,low_volume_deep_serp,monitor_or_prune
26610,content_3121431b8cc3,client_e629fa6598,0.25201449165570816,328,20,61.2,low_volume_deep_serp,monitor_or_prune
